Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
17689,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15736,1000000,691,8212066
17690,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15730,1000000,691,8212066
17691,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15732,1000000,691,8212066
17692,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15734,1000000,691,8212066
17693,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15728,1000000,691,8212066
17694,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,15726,1000000,691,8212066
17695,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29644,100000,691,7516991
17696,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29636,100000,691,7516991
17697,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29638,100000,691,7516991
17698,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29640,100000,691,7516991
17699,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29642,100000,691,7516991
17700,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29648,100000,691,7516991
17701,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29646,100000,691,7516991
17702,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29650,100000,691,7516991
17703,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29654,100000,691,7516991
17704,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29652,100000,691,7516991
17705,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29659,100000,691,7516991
17706,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29661,100000,691,7516991
17707,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29653,100000,691,7516991
17708,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29657,100000,691,7516991
17709,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29655,100000,691,7516991
17710,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29660,100000,691,7516991
17711,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29658,100000,691,7516991
17712,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29664,100000,691,7516991
17713,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29662,100000,691,7516991
17714,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29656,100000,691,7516991
17715,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29711,100000,691,7516991
17716,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29713,100000,691,7516991
17717,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29705,100000,691,7516991
17718,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29719,100000,691,7516991
17719,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29721,100000,691,7516991
17720,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29709,100000,691,7516991
17721,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29715,100000,691,7516991
17722,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29703,100000,691,7516991
17723,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29717,100000,691,7516991
17724,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29707,100000,691,7516991
17725,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29723,100000,691,7516991
17726,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29727,100000,691,7516991
17727,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29725,100000,691,7516991
17728,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29729,100000,691,7516991
17729,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29731,100000,691,7516991
17730,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29747,100000,691,7516991
17731,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29751,100000,691,7516991
17732,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29755,100000,691,7516991
17733,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29753,100000,691,7516991
17734,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29749,100000,691,7516991
17735,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29736,100000,691,7516991
17736,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29732,100000,691,7516991
17737,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29734,100000,691,7516991
17738,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29738,100000,691,7516991
17739,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29733,100000,691,7516991
17740,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29735,100000,691,7516991
17741,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29741,100000,691,7516991
17742,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29737,100000,691,7516991
17743,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29739,100000,691,7516991
17744,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29744,100000,691,7516991
17745,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29742,100000,691,7516991
17746,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29740,100000,691,7516991
17747,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29743,100000,691,7516991
17748,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29745,100000,691,7516991
17749,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29750,100000,691,7516991
17750,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29746,100000,691,7516991
17751,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29748,100000,691,7516991
17752,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29752,100000,691,7516991
17753,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29756,100000,691,7516991
17754,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29754,100000,691,7516991
17755,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29759,100000,691,7516991
17756,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29757,100000,691,7516991
17757,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29761,100000,691,7516991
17758,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29772,100000,691,7516991
17759,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29768,100000,691,7516991
17760,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29762,100000,691,7516991
17761,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29766,100000,691,7516991
17762,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29764,100000,691,7516991
17763,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29758,100000,691,7516991
17764,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29770,100000,691,7516991
17765,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29763,100000,691,7516991
17766,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29773,100000,691,7516991
17767,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29769,100000,691,7516991
17768,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29767,100000,691,7516991
17769,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29765,100000,691,7516991
17770,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29771,100000,691,7516991
17771,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29774,100000,691,7516991
17772,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29782,100000,691,7516991
17773,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29784,100000,691,7516991
17774,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29786,100000,691,7516991
17775,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29778,100000,691,7516991
17776,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29776,100000,691,7516991
17777,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29780,100000,691,7516991
17778,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29788,100000,691,7516991
17779,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29785,100000,691,7516991
17780,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29783,100000,691,7516991
17781,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29777,100000,691,7516991
17782,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29781,100000,691,7516991
17783,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29775,100000,691,7516991
17784,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29779,100000,691,7516991
17785,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29802,100000,691,7516991
17786,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29804,100000,691,7516991
17787,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29806,100000,691,7516991
17788,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29809,100000,691,7516991
17789,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29805,100000,691,7516991
17790,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29803,100000,691,7516991
17791,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29801,100000,691,7516991
17792,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29807,100000,691,7516991
17793,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29824,100000,691,7516991
17794,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29820,100000,691,7516991
17795,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29808,100000,691,7516991
17796,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29826,100000,691,7516991
17797,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29816,100000,691,7516991
17798,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29818,100000,691,7516991
17799,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29812,100000,691,7516991
17800,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29814,100000,691,7516991
17801,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29822,100000,691,7516991
17802,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OL,29810,100000,691,7516991
17803,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9959,10000,691,7516991
17804,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9961,10000,691,7516991
17805,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9963,10000,691,7516991
17806,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9957,10000,691,7516991
17807,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9965,10000,691,7516991
17808,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9969,10000,691,7516991
17809,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9971,10000,691,7516991
17810,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9975,10000,691,7516991
17811,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9973,10000,691,7516991
17812,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9967,10000,691,7516991
17813,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9972,10000,691,7516991
17814,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9980,10000,691,7516991
17815,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9974,10000,691,7516991
17816,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9976,10000,691,7516991
17817,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9978,10000,691,7516991
17818,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9979,10000,691,7516991
17819,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9983,10000,691,7516991
17820,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9977,10000,691,7516991
17821,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9985,10000,691,7516991
17822,2023-10-17,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TT,9981,10000,691,7516991
17823,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,5918,10000000,232,5880645
17824,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,5906,10000000,232,5880645
17825,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,5912,10000000,232,5880645
17826,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,5916,10000000,232,5880645
17827,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,5909,10000000,232,5880645
17828,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,5904,10000000,232,5880645
17829,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,5914,10000000,232,5880645
17830,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,13384,10000000,232,5880645
17831,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,13376,10000000,232,5880645
17832,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,13380,10000000,232,5880645
17833,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,13382,10000000,232,5880645
17834,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,13388,10000000,232,5880645
17835,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,13378,10000000,232,5880645
17836,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,OC,13386,10000000,232,5880645
17837,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15377,1000000,232,5880645
17838,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15365,1000000,232,5880645
17839,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15367,1000000,232,5880645
17840,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15363,1000000,232,5880645
17841,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15375,1000000,232,5880645
17842,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15379,1000000,232,5880645
17843,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15369,1000000,232,5880645
17844,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15371,1000000,232,5880645
17845,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15361,1000000,232,5880645
17846,2023-10-17,SIKKIM KRANTIKARI MORCHA,*******7000,TL,15373,1000000,232,5880645
17847,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16356,10000000,1,3490777
17848,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16358,10000000,1,3490777
17849,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16368,10000000,1,3490777
17850,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16362,10000000,1,3490777
17851,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16342,10000000,1,3490777
17852,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15292,1000000,1,3490777
17853,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15290,1000000,1,3490777
17854,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15296,1000000,1,3490777
17855,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15298,1000000,1,3490777
17856,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15284,1000000,1,3490777
17857,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15286,1000000,1,3490777
17858,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15288,1000000,1,3490777
17859,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15282,1000000,1,3490777
17860,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15294,1000000,1,3490777
17861,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15559,1000000,1,3490777
17862,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15557,1000000,1,3490777
17863,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15555,1000000,1,3490777
17864,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15553,1000000,1,3490777
17865,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15299,1000000,1,3490777
17866,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15551,1000000,1,3490777
17867,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15582,1000000,1,3490777
17868,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15578,1000000,1,3490777
17869,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15576,1000000,1,3490777
17870,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15574,1000000,1,3490777
17871,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15588,1000000,1,3490777
17872,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15584,1000000,1,3490777
17873,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15586,1000000,1,3490777
17874,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15580,1000000,1,3490777
17875,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15572,1000000,1,3490777
17876,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15590,1000000,1,3490777
17877,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15565,1000000,1,3490777
17878,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15571,1000000,1,3490777
17879,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15563,1000000,1,3490777
17880,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15575,1000000,1,3490777
17881,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15569,1000000,1,3490777
17882,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15561,1000000,1,3490777
17883,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15567,1000000,1,3490777
17884,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15573,1000000,1,3490777
17885,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15461,1000000,1,3490777
17886,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15455,1000000,1,3490777
17887,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15463,1000000,1,3490777
17888,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15451,1000000,1,3490777
17889,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15749,1000000,1,3490777
17890,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15465,1000000,1,3490777
17891,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15459,1000000,1,3490777
17892,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15457,1000000,1,3490777
17893,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15467,1000000,1,3490777
17894,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15453,1000000,1,3490777
17895,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29674,100000,1,3490777
17896,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29678,100000,1,3490777
17897,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29672,100000,1,3490777
17898,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29668,100000,1,3490777
17899,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29676,100000,1,3490777
17900,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29666,100000,1,3490777
17901,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29670,100000,1,3490777
17902,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29686,100000,1,3490777
17903,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29680,100000,1,3490777
17904,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29682,100000,1,3490777
17905,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29684,100000,1,3490777
17906,2023-10-18,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29688,100000,1,3490777
17907,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OC,16636,10000000,847,7620160
17908,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OC,16638,10000000,847,7620160
17909,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OC,16644,10000000,847,7620160
17910,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OC,16642,10000000,847,7620160
17911,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OC,16640,10000000,847,7620160
17912,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,9500,1000000,847,7620160
17913,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,2402,1000000,847,7620160
17914,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,9498,1000000,847,7620160
17915,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,2426,1000000,847,7620160
17916,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,2428,1000000,847,7620160
17917,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,2430,1000000,847,7620160
17918,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,2432,1000000,847,7620160
17919,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,TL,2434,1000000,847,7620160
17920,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OL,6071,100000,847,7620160
17921,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OL,6054,100000,847,7620160
17922,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OL,6076,100000,847,7620160
17923,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OL,6080,100000,847,7620160
17924,2023-10-18,BHARAT RASHTRA SAMITHI,*******7477,OL,6066,100000,847,7620160
